name,color,price_old,price_new,image,warranty,condition,accessories,CPU,RAM,capacity,battery
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,2.680.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused/posused/2025/04/10/0_46222196_realmenote606128gbden_1744250937826.jpg,Chính hãng đến 02/03/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,2.690.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/24/0_46288194_realmenote606128gbden_1745473359200.jpg,Chính hãng đến 25/03/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Xanh,2.690.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/14/0_46246165_realmenote606128gbxanh_1744601406520.jpg,Chính hãng đến 17/03/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,2.690.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/15/8_46252154_realmenote606128gbden_1744718877645.jpg,Chính hãng đến 22/03/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,2.690.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/06/0_46179206_realmenote606128gbden_1743941243634.jpg,Chính hãng đến 22/03/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,2.690.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/24/5_46288748_realmenote606128gbden_1745479558385.jpg,Chính hãng đến 29/03/2026,Có trầy xước,"Cây lấy sim,Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Xanh,2.690.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/01/0_46145067_realmenote606128gbxanh_1743514901961.jpg,Chính hãng đến 10/03/2026,Có trầy xước,"Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,2.690.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/25/9_46295213_realmenote606128gbden_1745587453725.jpg,Chính hãng đến 26/03/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Xanh,2.700.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/22/2_46270290_realmenote606128gbxanh_1745332034480.jpg,Chính hãng đến 11/04/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Ốp lưng,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Xanh,2.700.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/11/0_46224762_realmenote606128gbxanh_1744341060371.jpg,Chính hãng đến 25/03/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
