name,color,price_old,price_new,image,warranty,condition,accessories,CPU,RAM,capacity,battery
Điện thoại vivo Y17s 6GB/128GB,Màu: Xanh đen,2.870.000₫,3.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/24/7_46239809_vivoy17s6128xanhden_1745465699228.jpg,1 tháng tại TGDĐ,Có trầy xước,"Cây lấy sim,Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc rời đầu Type A",MediaTek Helio G85 8 nhân,6 GB,128 GB,5000 mAh
Điện thoại vivo Y17s 6GB/128GB,Màu: Xanh đen,2.870.000₫,3.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/22/0_46239929_vivoy17s6128xanhden_1745290559618.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc rời đầu Type A",MediaTek Helio G85 8 nhân,6 GB,128 GB,5000 mAh
Điện thoại vivo Y17s 6GB/128GB,Màu: Xanh đen,2.870.000₫,3.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/22/0_46239923_vivoy17s6128xanhden_1745290446629.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc rời đầu Type A",MediaTek Helio G85 8 nhân,6 GB,128 GB,5000 mAh
Điện thoại vivo Y17s 6GB/128GB,Màu: Xanh đen,2.870.000₫,3.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/24/6_46240475_vivoy17s6128xanhden_1745488186340.jpg,1 tháng tại TGDĐ,Có trầy xước,"Cáp Type C - Type A,Củ sạc rời đầu Type A",MediaTek Helio G85 8 nhân,6 GB,128 GB,5000 mAh
Điện thoại vivo Y17s 6GB/128GB,Màu: Xanh đen,2.870.000₫,3.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/15/0_46224443_vivoy17s6128xanhden_1744700798244.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc rời đầu Type A",MediaTek Helio G85 8 nhân,6 GB,128 GB,5000 mAh
Điện thoại vivo Y17s 6GB/128GB,Màu: Xanh đen,2.870.000₫,3.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/23/0_46239965_vivoy17s6128xanhden_1745413013485.jpg,1 tháng tại TGDĐ,Có trầy xước,"Cây lấy sim,Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc rời đầu Type A",MediaTek Helio G85 8 nhân,6 GB,128 GB,5000 mAh
Điện thoại vivo Y17s 6GB/128GB,Màu: Xanh đen,2.870.000₫,3.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/21/4_46240007_vivoy17s6128xanhden_1745235745917.jpg,1 tháng tại TGDĐ,Có trầy xước,"Cây lấy sim,Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc rời đầu Type A",MediaTek Helio G85 8 nhân,6 GB,128 GB,5000 mAh
Điện thoại vivo Y17s 6GB/128GB,Màu: Xanh đen,2.870.000₫,3.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/18/9_46240025_vivoy17s6128xanhden_1744952821007.jpg,1 tháng tại TGDĐ,Có trầy xước,"Cây lấy sim,Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc rời đầu Type A",MediaTek Helio G85 8 nhân,6 GB,128 GB,5000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.480.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/22/0_45443220_vivoy288128xanhden_1740234068082.jpg,Chính hãng đến 05/08/2025,Có trầy xước,Ốp lưng,MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.530.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/23/0_45652336_vivoy288128xanhden_1742732948237.jpg,Chính hãng đến 29/09/2025,Có trầy xước,"Hộp, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
,,,,,,,,,,,
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.610.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/29/0_46148805_vivoy288128xanhden_1743256611061.jpg,Chính hãng đến 30/11/2025,Có trầy xước,"Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.610.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/21/0_45689632_vivoy288128xanhden_1742546565551.jpg,Chính hãng đến 20/11/2025,Có trầy xước,"Ốp lưng,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.610.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/17/3_45699065_vivoy288128xanhden_1744861388841.jpg,Chính hãng đến 28/11/2025,Có trầy xước,"Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.630.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/16/5_46018738_vivoy288128xanhden_1744809625986.jpg,Chính hãng đến 16/12/2025,Có trầy xước,"Hộp, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Cam,3.650.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/28/0_45859164_vivoy288128camvang_1743172265719.jpg,Chính hãng đến 23/12/2025,Có trầy xước,"Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Cam,3.650.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/01/07/0_45818256_vivoy288128camvang_1736255124689.jpg,Chính hãng đến 23/12/2025,Có trầy xước,"Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.650.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/01/06/0_45811152_vivoy288128xanhden_1736170607074.jpg,Chính hãng đến 25/12/2025,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Ốp lưng,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.650.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/01/04/0_45803927_vivoy288128xanhden_1735983793380.jpg,Chính hãng đến 28/12/2025,Có trầy xước,"Hộp, Sách hướng dẫn, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.650.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/07/0_46074995_vivoy288128xanhden_1744036323282.jpg,Chính hãng đến 24/12/2025,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.670.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/29/0_45859717_vivoy288128xanhden_1743241655344.jpg,Chính hãng đến 06/01/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.670.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/01/0_45923570_vivoy288128xanhden_1743517397490.jpg,Chính hãng đến 16/01/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.670.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/30/0_46160518_vivoy288128xanhden_1743342207375.jpg,Chính hãng đến 19/01/2026,Có trầy xước,"Hộp, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Cam,3.670.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/11/0_45937438_vivoy288128camvang_1739271780969.jpg,Chính hãng đến 11/01/2026,Có trầy xước,"Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.670.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/01/0_45903011_vivoy288128xanhden_1738416681283.jpg,Chính hãng đến 12/01/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.680.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/20/0_46122420_vivoy288128xanhden_1742480583549.jpg,Chính hãng đến 27/01/2026,Có trầy xước,"Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Cam,3.680.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/18/0_45983095_vivoy288128camvang_1739858855307.jpg,Chính hãng đến 03/02/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Cam,3.680.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/23/0_46123255_vivoy288128camvang_1742737080648.jpg,Chính hãng đến 01/02/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.680.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/14/0_45969261_vivoy288128xanhden_1739523361312.jpg,Chính hãng đến 24/01/2026,Có trầy xước,"Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.680.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/16/0_46099933_vivoy288128xanhden_1742105627782.jpg,Chính hãng đến 20/01/2026,Có trầy xước,"Cây lấy sim,Ốp lưng,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.680.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/10/0_46072240_vivoy288128xanhden_1741607564629.jpg,Chính hãng đến 02/02/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.690.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/23/3_46283482_vivoy288128xanhden_1745390125781.jpg,Chính hãng đến 22/09/2025,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.700.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused/posused/2025/03/12/0_46077354_vivoy288128xanhden_1741740220564.jpg,Chính hãng đến 12/02/2026,Có trầy xước,"Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.700.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/30/0_46145184_vivoy288128xanhden_1743296873272.jpg,Chính hãng đến 14/02/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.700.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused/posused/2025/02/21/0_45990298_vivoy288128xanhden_1740144184964.jpg,Chính hãng đến 09/02/2026,Có trầy xước,"Cây lấy sim,Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.700.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/14/0_46079143_vivoy288128xanhden_1741950905450.jpg,Chính hãng đến 16/02/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
,,,,,,,,,,,
Điện thoại vivo Y28 8GB/128GB,Màu: Xanh đen,3.700.000₫,5.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/05/0_46018771_vivoy288128xanhden_1741180432399.jpg,Chính hãng đến 05/02/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",MediaTek Helio G85 8 nhân,8 GB,128 GB,6000 mAh
