name,color,price_old,price_new,image,warranty,condition,accessories,CPU,RAM,capacity,battery
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/26/0_46282891_samsunggalaxyzfold6f956b12g256gbxam_1745668692631.jpg,1 tháng tại TGDĐ,Có trầy xước,"Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/02/0_46144556_samsunggalaxyzfold6f956b12g256gbxam_1743585326819.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/21/0_46125038_samsunggalaxyzfold6f956b12g256gbxam_1742550258182.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/26/0_46146692_samsunggalaxyzfold6f956b12g256gbxam_1743000094185.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/20/0_46165430_samsunggalaxyzfold6f956b12g256gbxam_1745127870114.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/21/0_46126034_samsunggalaxyzfold6f956b12g256gbxam_1742565916094.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/22/0_46126684_samsunggalaxyzfold6f956b12g256gbxam_1742611370478.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/24/0_46145624_samsunggalaxyzfold6f956b12g256gbxam_1745487618649.jpg,1 tháng tại TGDĐ,Có trầy xước,"Hộp, Cây lấy sim",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/21/0_46124796_samsunggalaxyzfold6f956b12g256gbxam_1742548194509.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/24/0_46136282_samsunggalaxyzfold6f956b12g256gbxam_1742790375060.jpg,1 tháng tại TGDĐ,Có trầy xước,"Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused/posused/2025/03/25/0_46140524_samsunggalaxyzfold6f956b12g256gbxam_1742884037845.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/20/0_46222340_samsunggalaxyzfold6f956b12g256gbxam_1745124074136.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/24/0_46136853_samsunggalaxyzfold6f956b12g256gbxam_1742806811059.jpg,1 tháng tại TGDĐ,Có trầy xước,"Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/25/0_46140794_samsunggalaxyzfold6f956b12g256gbxam_1742888512359.jpg,1 tháng tại TGDĐ,Có trầy xước,"Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused/posused/2025/03/23/0_46128034_samsunggalaxyzfold6f956b12g256gbxam_1742737190264.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/22/0_46125009_samsunggalaxyzfold6f956b12g256gbxam_1742608375162.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/15/0_46224920_samsunggalaxyzfold6f956b12g256gbxam_1744694339661.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/28/0_46141262_samsunggalaxyzfold6f956b12g256gbxam_1743129081921.jpg,1 tháng tại TGDĐ,Có trầy xước,"Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/23/0_46129153_samsunggalaxyzfold6f956b12g256gbxam_1742700866635.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/24/0_46136395_samsunggalaxyzfold6f956b12g256gbxam_1742804469253.jpg,1 tháng tại TGDĐ,Có trầy xước,"Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/22/0_46126173_samsunggalaxyzfold6f956b12g256gbxam_1742607079441.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/22/0_46126779_samsunggalaxyzfold6f956b12g256gbxam_1742615151495.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/23/0_46134357_samsunggalaxyzfold6f956b12g256gbxam_1742723455241.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/04/0_46143291_samsunggalaxyzfold6f956b12g256gbxam_1743769397343.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/31/0_46143543_samsunggalaxyzfold6f956b12g256gbxam_1743417840598.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/21/0_46124931_samsunggalaxyzfold6f956b12g256gbxam_1742548986918.jpg,1 tháng tại TGDĐ,Có trầy xước,"Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/22/0_46126599_samsunggalaxyzfold6f956b12g256gbxam_1742610449013.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/23/0_46129325_samsunggalaxyzfold6f956b12g256gbxam_1742700032439.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/21/0_46125285_samsunggalaxyzfold6f956b12g256gbxam_1742564392517.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/09/0_46129413_samsunggalaxyzfold6f956b12g256gbxam_1744206247408.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/26/0_46146723_samsunggalaxyzfold6f956b12g256gbxam_1742981317127.jpg,1 tháng tại TGDĐ,Có trầy xước,"Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/02/0_46145595_samsunggalaxyzfold6f956b12g256gbxam_1743586304024.jpg,1 tháng tại TGDĐ,Có trầy xước,"Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/22/0_46128322_samsunggalaxyzfold6f956b12g256gbxam_1742640010616.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/22/0_46127902_samsunggalaxyzfold6f956b12g256gbxam_1742630326242.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/22/0_46128202_samsunggalaxyzfold6f956b12g256gbxam_1742647135152.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/23/0_46134382_samsunggalaxyzfold6f956b12g256gbxam_1742722552864.jpg,1 tháng tại TGDĐ,Có trầy xước,"Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/02/0_46143310_samsunggalaxyzfold6f956b12g256gbxam_1743588786515.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused/posused/2025/04/17/0_46221982_samsunggalaxyzfold6f956b12g256gbxam_1744853264547.jpg,1 tháng tại TGDĐ,Có trầy xước,"Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/21/0_46125436_samsunggalaxyzfold6f956b12g256gbxam_1742554489266.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/12/0_46219546_samsunggalaxyzfold6f956b12g256gbxam_1744436327350.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn, Cây lấy sim, Hộp, Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/10/0_46223716_samsunggalaxyzfold6f956b12g256gbxam_1744255270590.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/14/0_46219834_samsunggalaxyzfold6f956b12g256gbxam_1744624544196.jpg,1 tháng tại TGDĐ,Có trầy xước,"Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/12/0_46224844_samsunggalaxyzfold6f956b12g256gbxam_1744457571974.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
,,,,,,,,,,,
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/22/0_46126798_samsunggalaxyzfold6f956b12g256gbxam_1742619314389.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/21/0_46125574_samsunggalaxyzfold6f956b12g256gbxam_1742554525749.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/23/0_46228366_samsunggalaxyzfold6f956b12g256gbxam_1745401462839.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/27/0_46125646_samsunggalaxyzfold6f956b12g256gbxam_1743065661250.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/23/0_46126144_samsunggalaxyzfold6f956b12g256gbxam_1742695571332.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/22/0_46126801_samsunggalaxyzfold6f956b12g256gbxam_1742612687448.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/24/0_46136007_samsunggalaxyzfold6f956b12g256gbxam_1742787609602.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/23/0_46134712_samsunggalaxyzfold6f956b12g256gbxam_1742734561840.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
Điện thoại Samsung Galaxy Z Fold6 5G 12GB/256GB,Màu: Xám,26.000.000₫,43.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/05/0_46145524_samsunggalaxyzfold6f956b12g256gbxam_1743865012373.jpg,1 tháng tại TGDĐ,Có trầy xước,"Hộp,Cáp Type C - Type C",Snapdragon 8 Gen 3 for Galaxy,12 GB,256 GB,4400 mAh
